Measurement
;BFO_BT_-TEMPLATE_5 nov nod za pec
Graph
;Flow N2

Series
;flow N2 [ml/min] X-expression: $N11.TM
;Assigned to Axis: time [min]
;flow N2 [ml/min] Y-expression: $N11.FL
;Assigned to Axis: FLow [ml/min]

;Setpoint vs Time X-expression: $N11.TM
;Assigned to Axis: time [min]
;Setpoint vs Time Y-expression: $N11.FLS
;Assigned to Axis: FLow [ml/min]

Data
;Index;X data for flow N2 [ml/min];Y data for flow N2 [ml/min];X data for Setpoint vs Time;Y data for Setpoint vs Time;
;68;81.9864333292935;198.932708740234;81.9864333292935;5.87747175411144E-39;
;69;83.1955000001471;198.788208007813;83.1955000001471;5.87747175411144E-39;
;70;84.3995499971788;198.646392822266;84.3995499971788;5.87747175411144E-39;
;71;85.6027166673448;198.64924621582;85.6027166673448;5.87747175411144E-39;
;72;86.7993999982718;198.539596557617;86.7993999982718;5.87747175411144E-39;
;73;88.0030999984592;198.586349487305;88.0030999984592;5.87747175411144E-39;
;74;89.2027833382599;198.556167602539;89.2027833382599;5.87747175411144E-39;
;75;90.4075000004377;198.423706054687;90.4075000004377;5.87747175411144E-39;
;76;91.6117833286989;198.667129516602;91.6117833286989;5.87747175411144E-39;
;77;92.8087999974377;198.43798828125;92.8087999974377;5.87747175411144E-39;
;78;94.0109666646458;198.428237915039;94.0109666646458;5.87747175411144E-39;
;79;95.2051000006031;198.804229736328;95.2051000006031;5.87747175411144E-39;
;80;96.400433331728;198.460235595703;96.400433331728;5.87747175411144E-39;
;81;97.6065500022378;198.573379516602;97.6065500022378;5.87747175411144E-39;
;82;98.8039666658733;198.565887451172;98.8039666658733;5.87747175411144E-39;
;83;100.00923333806;198.402191162109;100.00923333806;5.87747175411144E-39;
;84;101.211599997478;198.341827392578;101.211599997478;5.87747175411144E-39;
;85;102.422533328645;198.540710449219;102.422533328645;5.87747175411144E-39;
;86;103.613216662779;198.28303527832;103.613216662779;5.87747175411144E-39;
;87;104.816033336101;198.235748291016;104.816033336101;5.87747175411144E-39;
;88;106.019516664091;198.196395874023;106.019516664091;5.87747175411144E-39;
;89;107.22846666933;198.20036315918;107.22846666933;5.87747175411144E-39;
;90;108.433566667372;198.107666015625;108.433566667372;5.87747175411144E-39;
;91;109.637583335862;198.22966003418;109.637583335862;5.87747175411144E-39;
;92;110.843750004424;198.013732910156;110.843750004424;5.87747175411144E-39;
;93;112.048483336112;198.250869750977;112.048483336112;5.87747175411144E-39;
;94;113.253499997081;198.076126098633;113.253499997081;5.87747175411144E-39;
;95;114.455866666976;198.219650268555;114.455866666976;5.87747175411144E-39;
;96;115.663683334133;198.102722167969;115.663683334133;5.87747175411144E-39;
;97;116.870383332716;198.089019775391;116.870383332716;5.87747175411144E-39;
;98;118.063699998893;197.913116455078;118.063699998893;5.87747175411144E-39;
;99;119.270699996268;197.953277587891;119.270699996268;5.87747175411144E-39;
;100;120.474966665497;197.75505065918;120.474966665497;5.87747175411144E-39;
;101;121.680799996248;197.853103637695;121.680799996248;5.87747175411144E-39;
;102;122.882799999788;197.959228515625;122.882799999788;5.87747175411144E-39;
;103;124.074583332986;198.034255981445;124.074583332986;5.87747175411144E-39;
;104;125.279616663465;197.805465698242;125.279616663465;5.87747175411144E-39;
;105;126.481283329194;197.803985595703;126.481283329194;5.87747175411144E-39;
;106;127.679449995048;197.965972900391;127.679449995048;5.87747175411144E-39;
;107;128.884466666495;197.784866333008;128.884466666495;5.87747175411144E-39;
;108;130.081816662569;197.725463867187;130.081816662569;5.87747175411144E-39;
;109;131.276183329755;197.8154296875;131.276183329755;5.87747175411144E-39;
;110;132.476149998838;197.813552856445;132.476149998838;5.87747175411144E-39;
;111;133.678766669473;197.716995239258;133.678766669473;5.87747175411144E-39;
;112;134.880966665223;198.089126586914;134.880966665223;5.87747175411144E-39;
;113;136.072183329379;197.593673706055;136.072183329379;5.87747175411144E-39;
;114;137.276400000555;197.510513305664;137.276400000555;5.87747175411144E-39;
;115;138.483083329629;197.591979980469;138.483083329629;5.87747175411144E-39;
;116;139.67806666391;197.74641418457;139.67806666391;5.87747175411144E-39;
;117;140.870333329076;197.566619873047;140.870333329076;5.87747175411144E-39;
;118;142.068783334689;197.618438720703;142.068783334689;5.87747175411144E-39;
;119;143.274216670543;197.615356445313;143.274216670543;5.87747175411144E-39;
;120;144.472383336397;197.633255004883;144.472383336397;5.87747175411144E-39;
;121;145.672883335501;197.799224853516;145.672883335501;5.87747175411144E-39;
;122;146.876350004459;197.694763183594;146.876350004459;5.87747175411144E-39;
;123;148.079066671198;198.094314575195;148.079066671198;5.87747175411144E-39;
;124;149.278833337594;197.930709838867;149.278833337594;5.87747175411144E-39;
;125;150.485249996418;198.106353759766;150.485249996418;5.87747175411144E-39;
;126;151.680833328282;198.077362060547;151.680833328282;5.87747175411144E-39;
;127;152.88221666473;198.266632080078;152.88221666473;5.87747175411144E-39;
;128;154.087183338124;198.590133666992;154.087183338124;5.87747175411144E-39;
;129;155.294316670625;198.23486328125;155.294316670625;5.87747175411144E-39;
;130;156.494833328761;198.086227416992;156.494833328761;5.87747175411144E-39;
;131;157.695200003218;198.391387939453;157.695200003218;5.87747175411144E-39;
;132;158.896599998698;198.254547119141;158.896599998698;5.87747175411144E-39;
;133;160.10016666376;198.267608642578;160.10016666376;5.87747175411144E-39;
;134;161.303433330031;198.344635009766;161.303433330031;5.87747175411144E-39;
;135;162.510133328615;198.293151855469;162.510133328615;5.87747175411144E-39;
;136;163.71123333578;198.254531860352;163.71123333578;5.87747175411144E-39;
;137;164.90514999954;198.355361938477;164.90514999954;5.87747175411144E-39;
;138;166.098500004737;198.398208618164;166.098500004737;5.87747175411144E-39;
;139;167.302716665436;198.451217651367;167.302716665436;5.87747175411144E-39;
;140;168.505166661926;198.581344604492;168.505166661926;5.87747175411144E-39;
;141;169.70650000032;198.395782470703;169.70650000032;5.87747175411144E-39;
;142;170.917700001737;198.492858886719;170.917700001737;5.87747175411144E-39;
;143;172.1150333283;198.347152709961;172.1150333283;5.87747175411144E-39;
;144;173.308466670569;198.458343505859;173.308466670569;5.87747175411144E-39;
;145;174.511199996341;198.380828857422;174.511199996341;5.87747175411144E-39;
;146;175.71418333333;198.260070800781;175.71418333333;5.87747175411144E-39;
;147;176.918150003767;198.152679443359;176.918150003767;5.87747175411144E-39;
;148;178.12271666131;197.980834960938;178.12271666131;5.87747175411144E-39;
;149;179.325633330736;197.943283081055;179.325633330736;5.87747175411144E-39;
;150;180.528116666246;198.162628173828;180.528116666246;5.87747175411144E-39;
;151;181.726633328944;198.008422851562;181.726633328944;5.87747175411144E-39;
;152;182.929233330069;198.014053344727;182.929233330069;5.87747175411144E-39;
;153;184.132366671693;198.071472167969;184.132366671693;5.87747175411144E-39;
;154;185.328166665277;198.011154174805;185.328166665277;5.87747175411144E-39;
;155;186.525250001578;197.63948059082;186.525250001578;5.87747175411144E-39;
;156;187.72879999713;197.821029663086;187.72879999713;5.87747175411144E-39;
;157;188.933383334661;197.226089477539;188.933383334661;5.87747175411144E-39;
;158;190.138500002213;197.392486572266;190.138500002213;5.87747175411144E-39;
;159;191.342983333161;197.08447265625;191.342983333161;5.87747175411144E-39;
;160;192.547333328985;196.929458618164;192.547333328985;5.87747175411144E-39;
;161;193.750866665505;196.988296508789;193.750866665505;5.87747175411144E-39;
;162;194.955466662068;196.847900390625;194.955466662068;5.87747175411144E-39;
;163;196.164016661933;197.378051757813;196.164016661933;5.87747175411144E-39;
;164;197.367799999192;197.857452392578;197.367799999192;5.87747175411144E-39;
;165;198.576349999057;199.283355712891;198.576349999057;5.87747175411144E-39;
;166;199.773766662693;199.334808349609;199.773766662693;5.87747175411144E-39;
;167;200.977333338233;199.181350708008;200.977333338233;5.87747175411144E-39;
;168;202.180566665484;199.028579711914;202.180566665484;5.87747175411144E-39;
;169;203.384916661307;199.139785766602;203.384916661307;5.87747175411144E-39;
;170;204.583983334014;198.876205444336;204.583983334014;5.87747175411144E-39;
;171;205.786516667577;199.290222167969;205.786516667577;5.87747175411144E-39;
;172;206.988516671117;199.1142578125;206.988516671117;5.87747175411144E-39;
;173;208.190266663441;199.0947265625;208.190266663441;5.87747175411144E-39;
;174;209.38879999565;199.13362121582;209.38879999565;5.87747175411144E-39;
;175;210.591500003356;199.425765991211;210.591500003356;5.87747175411144E-39;
;176;211.79563333746;199.182952880859;211.79563333746;5.87747175411144E-39;
;177;212.998666662024;199.134048461914;212.998666662024;5.87747175411144E-39;
;178;214.196400004439;198.972396850586;214.196400004439;5.87747175411144E-39;
;179;215.399783336325;199.19189453125;215.399783336325;5.87747175411144E-39;
;180;216.606033331482;199.129669189453;216.606033331482;5.87747175411144E-39;
;181;217.800833332585;199.420059204102;217.800833332585;5.87747175411144E-39;
;182;219.004966666689;199.37580871582;219.004966666689;5.87747175411144E-39;
;183;220.211983333575;199.134124755859;220.211983333575;5.87747175411144E-39;
;184;221.414166670293;199.176254272461;221.414166670293;5.87747175411144E-39;
;185;222.617133337772;199.021774291992;222.617133337772;5.87747175411144E-39;
;186;223.820883336011;199.00993347168;223.820883336011;5.87747175411144E-39;
;187;225.025183333782;199.039443969727;225.025183333782;5.87747175411144E-39;
;188;226.228966671042;198.974899291992;226.228966671042;5.87747175411144E-39;
;189;227.433099994669;198.977447509766;227.433099994669;5.87747175411144E-39;
;190;228.636966669001;198.914855957031;228.636966669001;5.87747175411144E-39;
;191;229.831883335719;198.977798461914;229.831883335719;5.87747175411144E-39;
;192;231.038883333094;199.145141601562;231.038883333094;5.87747175411144E-39;
;193;232.237883338239;199.282577514648;232.237883338239;5.87747175411144E-39;
;194;233.439016663469;199.139846801758;233.439016663469;5.87747175411144E-39;
;195;234.641650003614;199.375061035156;234.641650003614;5.87747175411144E-39;
;196;235.845449999906;199.23991394043;235.845449999906;5.87747175411144E-39;
;197;237.047966663958;199.141571044922;237.047966663958;5.87747175411144E-39;
;198;238.244849997573;199.219573974609;238.244849997573;5.87747175411144E-39;
;199;239.447383331135;199.193054199219;239.447383331135;5.87747175411144E-39;
;200;240.650599999353;199.14533996582;240.650599999353;5.87747175411144E-39;
;201;241.847433334915;198.992797851562;241.847433334915;5.87747175411144E-39;
;202;243.049033333082;199.071838378906;243.049033333082;5.87747175411144E-39;
;203;244.252816670341;198.82487487793;244.252816670341;5.87747175411144E-39;
;204;245.455299995374;198.886642456055;245.455299995374;5.87747175411144E-39;
;205;246.654066669289;198.812088012695;246.654066669289;5.87747175411144E-39;
;206;247.852350000758;198.719970703125;247.852350000758;5.87747175411144E-39;
;207;249.055666665081;198.755828857422;249.055666665081;5.87747175411144E-39;
;208;250.260349998716;198.68440246582;250.260349998716;5.87747175411144E-39;
;209;251.465199996019;198.672241210938;251.465199996019;5.87747175411144E-39;
;210;252.655449996237;198.677581787109;252.655449996237;5.87747175411144E-39;
;211;253.86111666332;198.608291625977;253.86111666332;5.87747175411144E-39;
;212;255.059299998684;198.411285400391;255.059299998684;5.87747175411144E-39;
;213;256.261083330028;198.618072509766;256.261083330028;5.87747175411144E-39;
;214;257.463066664059;198.53694152832;257.463066664059;5.87747175411144E-39;
;215;258.669000001391;198.473220825195;258.669000001391;5.87747175411144E-39;
;216;259.87474999507;198.340805053711;259.87474999507;5.87747175411144E-39;
;217;261.073049996048;198.715393066406;261.073049996048;5.87747175411144E-39;
;218;262.275566670578;198.41325378418;262.275566670578;5.87747175411144E-39;
;219;263.478900004411;198.488189697266;263.478900004411;5.87747175411144E-39;
;220;264.681999996537;198.262451171875;264.681999996537;5.87747175411144E-39;
;221;265.872516667005;198.315811157227;265.872516667005;5.87747175411144E-39;
;222;267.084283337463;198.199569702148;267.084283337463;5.87747175411144E-39;
;223;268.282066667452;198.346145629883;268.282066667452;5.87747175411144E-39;
;224;269.488133329432;198.344497680664;269.488133329432;5.87747175411144E-39;
;225;270.689900001744;198.265411376953;270.689900001744;5.87747175411144E-39;
;226;271.895116665401;198.320785522461;271.895116665401;5.87747175411144E-39;
;227;273.106416662922;198.218780517578;273.106416662922;5.87747175411144E-39;
;228;274.314500000328;198.120132446289;274.314500000328;5.87747175411144E-39;
;229;275.511983331526;198.191223144531;275.511983331526;5.87747175411144E-39;
;230;276.714900000952;197.999694824219;276.714900000952;5.87747175411144E-39;
;231;277.918199995765;198.025970458984;277.918199995765;5.87747175411144E-39;
;232;279.120983330067;198.039306640625;279.120983330067;5.87747175411144E-39;
;233;280.324699999765;197.962509155273;280.324699999765;5.87747175411144E-39;
;234;281.528916670941;197.885147094727;281.528916670941;5.87747175411144E-39;
;235;282.725333331618;198.002807617187;282.725333331618;5.87747175411144E-39;
;236;283.929916669149;197.757965087891;283.929916669149;5.87747175411144E-39;
;237;285.136733333347;198.129211425781;285.136733333347;5.87747175411144E-39;
;238;286.332833336201;198.246383666992;286.332833336201;5.87747175411144E-39;
;239;287.537516669836;198.173843383789;287.537516669836;5.87747175411144E-39;
;240;288.731466662139;198.205718994141;288.731466662139;5.87747175411144E-39;
;241;289.93554999819;198.056716918945;289.93554999819;5.87747175411144E-39;
;242;291.138600002741;198.304885864258;291.138600002741;5.87747175411144E-39;
;243;292.337066667387;197.876068115234;292.337066667387;5.87747175411144E-39;
;244;293.540283335606;198.063934326172;293.540283335606;5.87747175411144E-39;
;245;294.744083331898;197.788925170898;294.744083331898;5.87747175411144E-39;
;246;295.947133336449;197.772064208984;295.947133336449;5.87747175411144E-39;
;247;297.14910000097;197.64453125;297.14910000097;5.87747175411144E-39;
;248;298.351416662335;197.648132324219;298.351416662335;5.87747175411144E-39;
;249;299.557316671126;197.691253662109;299.557316671126;5.87747175411144E-39;
;250;300.755533335032;197.850677490234;300.755533335032;5.87747175411144E-39;
;251;301.959583332064;197.778427124023;301.959583332064;5.87747175411144E-39;
;252;303.164166669594;197.779861450195;303.164166669594;5.87747175411144E-39;
;253;304.356250001583;198.092498779297;304.356250001583;5.87747175411144E-39;
;254;305.549349995563;198.147521972656;305.549349995563;5.87747175411144E-39;
;255;306.755816662917;198.109558105469;306.755816662917;5.87747175411144E-39;
;256;307.963300002739;198.177032470703;307.963300002739;5.87747175411144E-39;
;257;309.165049995063;198.154388427734;309.165049995063;5.87747175411144E-39;
;258;310.369633332593;198.125259399414;310.369633332593;5.87747175411144E-39;
;259;311.570783337811;198.08464050293;311.570783337811;5.87747175411144E-39;
;260;312.776450004894;198.049026489258;312.776450004894;5.87747175411144E-39;
;261;313.978449997958;197.873123168945;313.978449997958;5.87747175411144E-39;
;262;315.18100000103;197.775146484375;315.18100000103;5.87747175411144E-39;
;263;316.382133336738;197.765411376953;316.382133336738;5.87747175411144E-39;
;264;317.586333327927;197.69026184082;317.586333327927;5.87747175411144E-39;
;265;318.783966663759;197.545166015625;318.783966663759;5.87747175411144E-39;
;266;319.972350003663;197.4453125;319.972350003663;5.87747175411144E-39;
;267;321.174433333799;197.401290893555;321.174433333799;5.87747175411144E-39;
;268;322.377183329081;197.324005126953;322.377183329081;5.87747175411144E-39;
;269;323.583149994956;197.276550292969;323.583149994956;5.87747175411144E-39;
;270;324.780349996872;197.199615478516;324.780349996872;5.87747175411144E-39;
;271;325.977566668298;197.201431274414;325.977566668298;5.87747175411144E-39;
;272;327.177650002996;197.115692138672;327.177650002996;5.87747175411144E-39;
;273;328.378833336756;197.266448974609;328.378833336756;5.87747175411144E-39;
;274;329.579483330017;197.025192260742;329.579483330017;5.87747175411144E-39;
;275;330.77585000312;196.861877441406;330.77585000312;5.87747175411144E-39;
;276;331.978583328892;196.952239990234;331.978583328892;5.87747175411144E-39;
;277;333.233566662529;196.872268676758;333.233566662529;5.87747175411144E-39;
;278;334.436066667549;196.9814453125;334.436066667549;5.87747175411144E-39;
;279;335.632400001632;196.851425170898;335.632400001632;5.87747175411144E-39;
;280;336.838916667039;196.894973754883;336.838916667039;5.87747175411144E-39;
;281;338.04171667085;196.802185058594;338.04171667085;5.87747175411144E-39;
;282;339.247183335247;196.694137573242;339.247183335247;5.87747175411144E-39;
;283;340.449383330997;196.776626586914;340.449383330997;5.87747175411144E-39;
;284;341.652483333601;196.679656982422;341.652483333601;5.87747175411144E-39;
;285;342.854100001277;196.67658996582;342.854100001277;5.87747175411144E-39;
;286;344.057416665601;196.646575927734;344.057416665601;5.87747175411144E-39;
;287;345.25906666182;196.786361694336;345.25906666182;5.87747175411144E-39;
;288;346.46366666886;196.911026000977;346.46366666886;5.87747175411144E-39;
;289;347.666450003162;196.830459594727;347.666450003162;5.87747175411144E-39;
;290;348.858249995392;196.88655090332;348.858249995392;5.87747175411144E-39;
;291;350.059916671598;197.039199829102;350.059916671598;5.87747175411144E-39;
;292;351.260233337525;197.180526733398;351.260233337525;5.87747175411144E-39;
;293;352.461100002984;197.281219482422;352.461100002984;5.87747175411144E-39;
;294;353.663583328016;197.092483520508;353.663583328016;5.87747175411144E-39;
;295;354.866883333307;197.131576538086;354.866883333307;5.87747175411144E-39;
;296;356.060033335816;197.248443603516;356.060033335816;5.87747175411144E-39;
;297;357.264733328484;197.209609985352;357.264733328484;5.87747175411144E-39;
;298;358.460133337649;196.984985351562;358.460133337649;5.87747175411144E-39;
;299;359.670849996619;196.785858154297;359.670849996619;5.87747175411144E-39;
;300;360.852483337512;196.956451416016;360.852483337512;5.87747175411144E-39;
;301;362.056050002575;197.114852905273;362.056050002575;5.87747175411144E-39;
;302;363.249899998773;197.07795715332;363.249899998773;5.87747175411144E-39;
;303;364.453149995534;197.2724609375;364.453149995534;5.87747175411144E-39;
;304;365.656183330575;197.292083740234;365.656183330575;5.87747175411144E-39;
;305;366.862633328419;197.163162231445;366.862633328419;5.87747175411144E-39;
;306;368.052683336427;197.137252807617;368.052683336427;5.87747175411144E-39;
;307;369.255249998532;197.162216186523;369.255249998532;5.87747175411144E-39;
;308;370.457983334782;197.27864074707;370.457983334782;5.87747175411144E-39;
;309;371.656850004802;197.470199584961;371.656850004802;5.87747175411144E-39;
;310;372.866516662762;197.239242553711;372.866516662762;5.87747175411144E-39;
;311;374.063366667833;197.313629150391;374.063366667833;5.87747175411144E-39;
;312;375.2639333345;197.725555419922;375.2639333345;5.87747175411144E-39;
;313;376.467883335426;197.705581665039;376.467883335426;5.87747175411144E-39;
;314;377.673366669333;197.89192199707;377.673366669333;5.87747175411144E-39;
;315;378.87936666375;197.977111816406;378.87936666375;5.87747175411144E-39;
;316;380.07331666653;198.135375976562;380.07331666653;5.87747175411144E-39;
;317;381.276916670613;198.317794799805;381.276916670613;5.87747175411144E-39;
;318;382.478083334863;198.31575012207;382.478083334863;5.87747175411144E-39;
;319;383.679716661572;198.373931884766;383.679716661572;5.87747175411144E-39;
;320;384.883083334425;198.447692871094;384.883083334425;5.87747175411144E-39;
;321;386.089000002248;198.468353271484;386.089000002248;5.87747175411144E-39;
;322;387.290983336279;198.531280517578;387.290983336279;5.87747175411144E-39;
;323;388.494766663061;198.358291625977;388.494766663061;5.87747175411144E-39;
;324;389.700216668425;198.37956237793;389.700216668425;5.87747175411144E-39;
;325;390.90641666553;198.339691162109;390.90641666553;5.87747175411144E-39;
;326;392.113299997291;198.33837890625;392.113299997291;5.87747175411144E-39;
;327;393.32558332826;198.171630859375;393.32558332826;5.87747175411144E-39;
;328;394.52909999527;198.104965209961;394.52909999527;5.87747175411144E-39;
;329;395.731016661739;197.951324462891;395.731016661739;5.87747175411144E-39;
;330;396.935766662937;198.342620849609;396.935766662937;5.87747175411144E-39;
;331;398.131933333352;198.659729003906;398.131933333352;5.87747175411144E-39;
;332;399.334766665706;198.743896484375;399.334766665706;5.87747175411144E-39;
;333;400.5331833323;198.861267089844;400.5331833323;5.87747175411144E-39;
;334;401.73671666882;198.942535400391;401.73671666882;5.87747175411144E-39;
;335;402.934416661737;199.066223144531;402.934416661737;5.87747175411144E-39;
;336;404.136933336267;198.909378051758;404.136933336267;5.87747175411144E-39;
;337;405.339683331549;199.080642700195;405.339683331549;5.87747175411144E-39;
;338;406.543466668809;199.24690246582;406.543466668809;5.87747175411144E-39;
;339;407.74030000437;199.281280517578;407.74030000437;5.87747175411144E-39;
;340;408.944883331424;199.476806640625;408.944883331424;5.87747175411144E-39;
;341;410.141566662351;199.383712768555;410.141566662351;5.87747175411144E-39;
;342;411.336700001266;199.366134643555;411.336700001266;5.87747175411144E-39;
;343;412.53850000212;199.409240722656;412.53850000212;5.87747175411144E-39;
;344;413.742549999151;199.429351806641;413.742549999151;5.87747175411144E-39;
;345;414.945549995173;199.436325073242;414.945549995173;5.87747175411144E-39;
;346;416.150450001005;199.49934387207;416.150450001005;5.87747175411144E-39;
;347;417.352149995277;199.615905761719;417.352149995277;5.87747175411144E-39;
;348;418.554416669067;199.805709838867;418.554416669067;5.87747175411144E-39;
;349;419.758166667307;200.156295776367;419.758166667307;5.87747175411144E-39;
;350;420.967066664016;199.980010986328;420.967066664016;5.87747175411144E-39;
;351;422.17458333238;200.380615234375;422.17458333238;5.87747175411144E-39;
;352;423.370500002056;200.361373901367;423.370500002056;5.87747175411144E-39;
;353;424.57253333414;200.374359130859;424.57253333414;5.87747175411144E-39;
;354;425.772133336868;200.62956237793;425.772133336868;5.87747175411144E-39;
;355;426.984683338087;200.711380004883;426.984683338087;5.87747175411144E-39;
;356;428.197283337358;200.798950195313;428.197283337358;5.87747175411144E-39;
;357;429.402783330297;200.894180297852;429.402783330297;5.87747175411144E-39;
;358;430.61464999686;201.011489868164;430.61464999686;5.87747175411144E-39;
;359;431.826166666578;201.134994506836;431.826166666578;5.87747175411144E-39;
;360;433.032433331246;201.213424682617;433.032433331246;5.87747175411144E-39;
;361;434.247016666923;201.129837036133;434.247016666923;5.87747175411144E-39;
;362;435.460983335506;201.272811889648;435.460983335506;5.87747175411144E-39;
;363;436.673816666007;201.403289794922;436.673816666007;5.87747175411144E-39;
;364;437.885383333778;201.554992675781;437.885383333778;5.87747175411144E-39;
;365;439.09773333231;201.735244750977;439.09773333231;5.87747175411144E-39;
;366;440.310616671341;201.808532714844;440.310616671341;5.87747175411144E-39;
;367;441.516099994769;202.001113891602;441.516099994769;5.87747175411144E-39;
;368;442.727650003508;202.12141418457;442.727650003508;5.87747175411144E-39;
