Measurement
;BCTZ_16cikel za lukata loceno
Graph
;Keysiht MC

Series
;R (+1V) [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;R (+1V) [Ohm] Y-expression: $N12.DF3
;Assigned to Axis: Resistance

;Electrometer avg [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Electrometer avg [Ohm] Y-expression: ($N12.DF3+$N13.DF3)/2
;Assigned to Axis: Resistance

;R (-1V) [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;R (-1V) [Ohm] Y-expression: $N13.DF3
;Assigned to Axis: Resistance

Data
;Index;X data for R (+1V) [Ohm];Y data for R (+1V) [Ohm];X data for Electrometer avg [Ohm];Y data for Electrometer avg [Ohm];X data for R (-1V) [Ohm];Y data for R (-1V) [Ohm];
;4102;NAN;NAN;NAN;NAN;NAN;NAN;
;4103;NAN;NAN;NAN;NAN;NAN;NAN;
;4104;NAN;NAN;NAN;NAN;NAN;NAN;
;4105;NAN;NAN;NAN;NAN;NAN;NAN;
;4106;NAN;NAN;NAN;NAN;NAN;NAN;
;4107;NAN;NAN;NAN;NAN;NAN;NAN;
;4108;NAN;NAN;NAN;NAN;NAN;NAN;
;4109;NAN;NAN;NAN;NAN;NAN;NAN;
;4110;NAN;NAN;NAN;NAN;NAN;NAN;
;4111;NAN;NAN;NAN;NAN;NAN;NAN;
;4112;NAN;NAN;NAN;NAN;NAN;NAN;
;4113;NAN;NAN;NAN;NAN;NAN;NAN;
;4114;NAN;NAN;NAN;NAN;NAN;NAN;
;4115;NAN;NAN;NAN;NAN;NAN;NAN;
;4116;NAN;NAN;NAN;NAN;NAN;NAN;
;4117;NAN;NAN;NAN;NAN;NAN;NAN;
;4118;NAN;NAN;NAN;NAN;NAN;NAN;
;4119;NAN;NAN;NAN;NAN;NAN;NAN;
;4120;NAN;NAN;NAN;NAN;NAN;NAN;
;4121;NAN;NAN;NAN;NAN;NAN;NAN;
;4122;NAN;NAN;NAN;NAN;NAN;NAN;
;4123;NAN;NAN;NAN;NAN;NAN;NAN;
;4124;NAN;NAN;NAN;NAN;NAN;NAN;
;4125;NAN;NAN;NAN;NAN;NAN;NAN;
;4126;NAN;NAN;NAN;NAN;NAN;NAN;
;4127;NAN;NAN;NAN;NAN;NAN;NAN;
;4128;NAN;NAN;NAN;NAN;NAN;NAN;
;4129;NAN;NAN;NAN;NAN;NAN;NAN;
;4130;NAN;NAN;NAN;NAN;NAN;NAN;
;4131;NAN;NAN;NAN;NAN;NAN;NAN;
;4132;NAN;NAN;NAN;NAN;NAN;NAN;
;4133;NAN;NAN;NAN;NAN;NAN;NAN;
;4134;NAN;NAN;NAN;NAN;NAN;NAN;
;4135;NAN;NAN;NAN;NAN;NAN;NAN;
;4136;NAN;NAN;NAN;NAN;NAN;NAN;
;4137;NAN;NAN;NAN;NAN;NAN;NAN;
;4138;NAN;NAN;NAN;NAN;NAN;NAN;
;4139;NAN;NAN;NAN;NAN;NAN;NAN;
;4140;NAN;NAN;NAN;NAN;NAN;NAN;
;4141;NAN;NAN;NAN;NAN;NAN;NAN;
;4142;NAN;NAN;NAN;NAN;NAN;NAN;
;4143;NAN;NAN;NAN;NAN;NAN;NAN;
;4144;NAN;NAN;NAN;NAN;NAN;NAN;
;4145;NAN;NAN;NAN;NAN;NAN;NAN;
;4146;NAN;NAN;NAN;NAN;NAN;NAN;
;4147;NAN;NAN;NAN;NAN;NAN;NAN;
;4148;NAN;NAN;NAN;NAN;NAN;NAN;
;4149;NAN;NAN;NAN;NAN;NAN;NAN;
;4150;NAN;NAN;NAN;NAN;NAN;NAN;
;4151;NAN;NAN;NAN;NAN;NAN;NAN;
;4152;NAN;NAN;NAN;NAN;NAN;NAN;
;4153;NAN;NAN;NAN;NAN;NAN;NAN;
;4154;NAN;NAN;NAN;NAN;NAN;NAN;
;4155;NAN;NAN;NAN;NAN;NAN;NAN;
;4156;NAN;NAN;NAN;NAN;NAN;NAN;
;4157;NAN;NAN;NAN;NAN;NAN;NAN;
;4158;NAN;NAN;NAN;NAN;NAN;NAN;
;4159;NAN;NAN;NAN;NAN;NAN;NAN;
;4160;NAN;NAN;NAN;NAN;NAN;NAN;
;4161;NAN;NAN;NAN;NAN;NAN;NAN;
;4162;NAN;NAN;NAN;NAN;NAN;NAN;
;4163;NAN;NAN;NAN;NAN;NAN;NAN;
;4164;NAN;NAN;NAN;NAN;NAN;NAN;
;4165;NAN;NAN;NAN;NAN;NAN;NAN;
;4166;NAN;NAN;NAN;NAN;NAN;NAN;
;4167;NAN;NAN;NAN;NAN;NAN;NAN;
;4168;NAN;NAN;NAN;NAN;NAN;NAN;
;4169;NAN;NAN;NAN;NAN;NAN;NAN;
;4170;NAN;NAN;NAN;NAN;NAN;NAN;
;4171;NAN;NAN;NAN;NAN;NAN;NAN;
;4172;NAN;NAN;NAN;NAN;NAN;NAN;
;4173;NAN;NAN;NAN;NAN;NAN;NAN;
;4174;NAN;NAN;NAN;NAN;NAN;NAN;
;4175;NAN;NAN;NAN;NAN;NAN;NAN;
;4176;NAN;NAN;NAN;NAN;NAN;NAN;
;4177;NAN;NAN;NAN;NAN;NAN;NAN;
;4178;NAN;NAN;NAN;NAN;NAN;NAN;
;4179;NAN;NAN;NAN;NAN;NAN;NAN;
;4180;NAN;NAN;NAN;NAN;NAN;NAN;
;4181;NAN;NAN;NAN;NAN;NAN;NAN;
;4182;NAN;NAN;NAN;NAN;NAN;NAN;
;4183;NAN;NAN;NAN;NAN;NAN;NAN;
;4184;NAN;NAN;NAN;NAN;NAN;NAN;
;4185;NAN;NAN;NAN;NAN;NAN;NAN;
;4186;NAN;NAN;NAN;NAN;NAN;NAN;
;4187;NAN;NAN;NAN;NAN;NAN;NAN;
;4188;NAN;NAN;NAN;NAN;NAN;NAN;
;4189;NAN;NAN;NAN;NAN;NAN;NAN;
;4190;NAN;NAN;NAN;NAN;NAN;NAN;
;4191;NAN;NAN;NAN;NAN;NAN;NAN;
;4192;NAN;NAN;NAN;NAN;NAN;NAN;
;4193;NAN;NAN;NAN;NAN;NAN;NAN;
;4194;NAN;NAN;NAN;NAN;NAN;NAN;
;4195;NAN;NAN;NAN;NAN;NAN;NAN;
;4196;NAN;NAN;NAN;NAN;NAN;NAN;
;4197;NAN;NAN;NAN;NAN;NAN;NAN;
;4198;NAN;NAN;NAN;NAN;NAN;NAN;
;4199;NAN;NAN;NAN;NAN;NAN;NAN;
;4200;NAN;NAN;NAN;NAN;NAN;NAN;
;4201;NAN;NAN;NAN;NAN;NAN;NAN;
;4202;NAN;NAN;NAN;NAN;NAN;NAN;
;4203;NAN;NAN;NAN;NAN;NAN;NAN;
;4204;NAN;NAN;NAN;NAN;NAN;NAN;
;4205;NAN;NAN;NAN;NAN;NAN;NAN;
;4206;NAN;NAN;NAN;NAN;NAN;NAN;
;4207;NAN;NAN;NAN;NAN;NAN;NAN;
;4208;NAN;NAN;NAN;NAN;NAN;NAN;
;4209;NAN;NAN;NAN;NAN;NAN;NAN;
;4210;NAN;NAN;NAN;NAN;NAN;NAN;
;4211;NAN;NAN;NAN;NAN;NAN;NAN;
;4212;NAN;NAN;NAN;NAN;NAN;NAN;
;4213;NAN;NAN;NAN;NAN;NAN;NAN;
;4214;NAN;NAN;NAN;NAN;NAN;NAN;
;4215;NAN;NAN;NAN;NAN;NAN;NAN;
;4216;NAN;NAN;NAN;NAN;NAN;NAN;
;4217;NAN;NAN;NAN;NAN;NAN;NAN;
;4218;NAN;NAN;NAN;NAN;NAN;NAN;
;4219;NAN;NAN;NAN;NAN;NAN;NAN;
;4220;NAN;NAN;NAN;NAN;NAN;NAN;
;4221;NAN;NAN;NAN;NAN;NAN;NAN;
;4222;NAN;NAN;NAN;NAN;NAN;NAN;
;4223;NAN;NAN;NAN;NAN;NAN;NAN;
;4224;NAN;NAN;NAN;NAN;NAN;NAN;
;4225;NAN;NAN;NAN;NAN;NAN;NAN;
;4226;NAN;NAN;NAN;NAN;NAN;NAN;
;4227;NAN;NAN;NAN;NAN;NAN;NAN;
;4228;NAN;NAN;NAN;NAN;NAN;NAN;
;4229;NAN;NAN;NAN;NAN;NAN;NAN;
;4230;NAN;NAN;NAN;NAN;NAN;NAN;
;4231;NAN;NAN;NAN;NAN;NAN;NAN;
;4232;NAN;NAN;NAN;NAN;NAN;NAN;
;4233;NAN;NAN;NAN;NAN;NAN;NAN;
;4234;NAN;NAN;NAN;NAN;NAN;NAN;
;4235;NAN;NAN;NAN;NAN;NAN;NAN;
;4236;NAN;NAN;NAN;NAN;NAN;NAN;
;4237;NAN;NAN;NAN;NAN;NAN;NAN;
;4238;NAN;NAN;NAN;NAN;NAN;NAN;
;4239;NAN;NAN;NAN;NAN;NAN;NAN;
;4240;NAN;NAN;NAN;NAN;NAN;NAN;
;4241;NAN;NAN;NAN;NAN;NAN;NAN;
;4242;NAN;NAN;NAN;NAN;NAN;NAN;
;4243;NAN;NAN;NAN;NAN;NAN;NAN;
;4244;NAN;NAN;NAN;NAN;NAN;NAN;
;4245;NAN;NAN;NAN;NAN;NAN;NAN;
;4246;NAN;NAN;NAN;NAN;NAN;NAN;
;4247;NAN;NAN;NAN;NAN;NAN;NAN;
;4248;NAN;NAN;NAN;NAN;NAN;NAN;
;4249;NAN;NAN;NAN;NAN;NAN;NAN;
;4250;NAN;NAN;NAN;NAN;NAN;NAN;
;4251;NAN;NAN;NAN;NAN;NAN;NAN;
;4252;NAN;NAN;NAN;NAN;NAN;NAN;
;4253;NAN;NAN;NAN;NAN;NAN;NAN;
;4254;NAN;NAN;NAN;NAN;NAN;NAN;
;4255;NAN;NAN;NAN;NAN;NAN;NAN;
;4256;NAN;NAN;NAN;NAN;NAN;NAN;
;4257;NAN;NAN;NAN;NAN;NAN;NAN;
;4258;NAN;NAN;NAN;NAN;NAN;NAN;
;4259;NAN;NAN;NAN;NAN;NAN;NAN;
;4260;NAN;NAN;NAN;NAN;NAN;NAN;
;4261;NAN;NAN;NAN;NAN;NAN;NAN;
;4262;NAN;NAN;NAN;NAN;NAN;NAN;
;4263;NAN;NAN;NAN;NAN;NAN;NAN;
;4264;NAN;NAN;NAN;NAN;NAN;NAN;
;4265;NAN;NAN;NAN;NAN;NAN;NAN;
;4266;NAN;NAN;NAN;NAN;NAN;NAN;
;4267;NAN;NAN;NAN;NAN;NAN;NAN;
;4268;NAN;NAN;NAN;NAN;NAN;NAN;
;4269;NAN;NAN;NAN;NAN;NAN;NAN;
;4270;NAN;NAN;NAN;NAN;NAN;NAN;
;4271;NAN;NAN;NAN;NAN;NAN;NAN;
;4272;NAN;NAN;NAN;NAN;NAN;NAN;
;4273;NAN;NAN;NAN;NAN;NAN;NAN;
;4274;NAN;NAN;NAN;NAN;NAN;NAN;
;4275;NAN;NAN;NAN;NAN;NAN;NAN;
;4276;NAN;NAN;NAN;NAN;NAN;NAN;
;4277;NAN;NAN;NAN;NAN;NAN;NAN;
;4278;NAN;NAN;NAN;NAN;NAN;NAN;
;4279;NAN;NAN;NAN;NAN;NAN;NAN;
;4280;NAN;NAN;NAN;NAN;NAN;NAN;
;4281;NAN;NAN;NAN;NAN;NAN;NAN;
;4282;NAN;NAN;NAN;NAN;NAN;NAN;
;4283;NAN;NAN;NAN;NAN;NAN;NAN;
;4284;NAN;NAN;NAN;NAN;NAN;NAN;
;4285;NAN;NAN;NAN;NAN;NAN;NAN;
;4286;NAN;NAN;NAN;NAN;NAN;NAN;
;4287;NAN;NAN;NAN;NAN;NAN;NAN;
;4288;NAN;NAN;NAN;NAN;NAN;NAN;
;4289;NAN;NAN;NAN;NAN;NAN;NAN;
;4290;NAN;NAN;NAN;NAN;NAN;NAN;
;4291;NAN;NAN;NAN;NAN;NAN;NAN;
;4292;NAN;NAN;NAN;NAN;NAN;NAN;
;4293;NAN;NAN;NAN;NAN;NAN;NAN;
;4294;NAN;NAN;NAN;NAN;NAN;NAN;
;4295;NAN;NAN;NAN;NAN;NAN;NAN;
;4296;NAN;NAN;NAN;NAN;NAN;NAN;
;4297;NAN;NAN;NAN;NAN;NAN;NAN;
;4298;NAN;NAN;NAN;NAN;NAN;NAN;
;4299;NAN;NAN;NAN;NAN;NAN;NAN;
;4300;NAN;NAN;NAN;NAN;NAN;NAN;
;4301;NAN;NAN;NAN;NAN;NAN;NAN;
;4302;NAN;NAN;NAN;NAN;NAN;NAN;
;4303;NAN;NAN;NAN;NAN;NAN;NAN;
;4304;NAN;NAN;NAN;NAN;NAN;NAN;
;4305;NAN;NAN;NAN;NAN;NAN;NAN;
;4306;NAN;NAN;NAN;NAN;NAN;NAN;
;4307;NAN;NAN;NAN;NAN;NAN;NAN;
;4308;NAN;NAN;NAN;NAN;NAN;NAN;
;4309;NAN;NAN;NAN;NAN;NAN;NAN;
;4310;NAN;NAN;NAN;NAN;NAN;NAN;
;4311;NAN;NAN;NAN;NAN;NAN;NAN;
;4312;NAN;NAN;NAN;NAN;NAN;NAN;
;4313;NAN;NAN;NAN;NAN;NAN;NAN;
;4314;NAN;NAN;NAN;NAN;NAN;NAN;
;4315;NAN;NAN;NAN;NAN;NAN;NAN;
;4316;NAN;NAN;NAN;NAN;NAN;NAN;
;4317;NAN;NAN;NAN;NAN;NAN;NAN;
;4318;NAN;NAN;NAN;NAN;NAN;NAN;
;4319;NAN;NAN;NAN;NAN;NAN;NAN;
;4320;NAN;NAN;NAN;NAN;NAN;NAN;
;4321;NAN;NAN;NAN;NAN;NAN;NAN;
;4322;NAN;NAN;NAN;NAN;NAN;NAN;
;4323;NAN;NAN;NAN;NAN;NAN;NAN;
;4324;NAN;NAN;NAN;NAN;NAN;NAN;
;4325;NAN;NAN;NAN;NAN;NAN;NAN;
;4326;NAN;NAN;NAN;NAN;NAN;NAN;
;4327;NAN;NAN;NAN;NAN;NAN;NAN;
;4328;NAN;NAN;NAN;NAN;NAN;NAN;
;4329;NAN;NAN;NAN;NAN;NAN;NAN;
;4330;NAN;NAN;NAN;NAN;NAN;NAN;
;4331;NAN;NAN;NAN;NAN;NAN;NAN;
;4332;NAN;NAN;NAN;NAN;NAN;NAN;
;4333;NAN;NAN;NAN;NAN;NAN;NAN;
;4334;NAN;NAN;NAN;NAN;NAN;NAN;
;4335;NAN;NAN;NAN;NAN;NAN;NAN;
;4336;NAN;NAN;NAN;NAN;NAN;NAN;
;4337;NAN;NAN;NAN;NAN;NAN;NAN;
;4338;NAN;NAN;NAN;NAN;NAN;NAN;
;4339;NAN;NAN;NAN;NAN;NAN;NAN;
;4340;NAN;NAN;NAN;NAN;NAN;NAN;
;4341;NAN;NAN;NAN;NAN;NAN;NAN;
;4342;NAN;NAN;NAN;NAN;NAN;NAN;
;4343;NAN;NAN;NAN;NAN;NAN;NAN;
;4344;NAN;NAN;NAN;NAN;NAN;NAN;
;4345;NAN;NAN;NAN;NAN;NAN;NAN;
;4346;NAN;NAN;NAN;NAN;NAN;NAN;
;4347;NAN;NAN;NAN;NAN;NAN;NAN;
;4348;NAN;NAN;NAN;NAN;NAN;NAN;
;4349;NAN;NAN;NAN;NAN;NAN;NAN;
;4350;NAN;NAN;NAN;NAN;NAN;NAN;
;4351;NAN;NAN;NAN;NAN;NAN;NAN;
;4352;NAN;NAN;NAN;NAN;NAN;NAN;
;4353;NAN;NAN;NAN;NAN;NAN;NAN;
;4354;NAN;NAN;NAN;NAN;NAN;NAN;
;4355;NAN;NAN;NAN;NAN;NAN;NAN;
;4356;NAN;NAN;NAN;NAN;NAN;NAN;
;4357;NAN;NAN;NAN;NAN;NAN;NAN;
;4358;NAN;NAN;NAN;NAN;NAN;NAN;
;4359;NAN;NAN;NAN;NAN;NAN;NAN;
;4360;NAN;NAN;NAN;NAN;NAN;NAN;
;4361;NAN;NAN;NAN;NAN;NAN;NAN;
;4362;NAN;NAN;NAN;NAN;NAN;NAN;
;4363;NAN;NAN;NAN;NAN;NAN;NAN;
;4364;NAN;NAN;NAN;NAN;NAN;NAN;
;4365;NAN;NAN;NAN;NAN;NAN;NAN;
;4366;NAN;NAN;NAN;NAN;NAN;NAN;
;4367;NAN;NAN;NAN;NAN;NAN;NAN;
;4368;NAN;NAN;NAN;NAN;NAN;NAN;
;4369;NAN;NAN;NAN;NAN;NAN;NAN;
;4370;NAN;NAN;NAN;NAN;NAN;NAN;
;4371;NAN;NAN;NAN;NAN;NAN;NAN;
;4372;NAN;NAN;NAN;NAN;NAN;NAN;
;4373;NAN;NAN;NAN;NAN;NAN;NAN;
;4374;NAN;NAN;NAN;NAN;NAN;NAN;
;4375;NAN;NAN;NAN;NAN;NAN;NAN;
;4376;NAN;NAN;NAN;NAN;NAN;NAN;
;4377;NAN;NAN;NAN;NAN;NAN;NAN;
;4378;NAN;NAN;NAN;NAN;NAN;NAN;
;4379;NAN;NAN;NAN;NAN;NAN;NAN;
;4380;NAN;NAN;NAN;NAN;NAN;NAN;
;4381;NAN;NAN;NAN;NAN;NAN;NAN;
;4382;NAN;NAN;NAN;NAN;NAN;NAN;
;4383;NAN;NAN;NAN;NAN;NAN;NAN;
;4384;NAN;NAN;NAN;NAN;NAN;NAN;
;4385;NAN;NAN;NAN;NAN;NAN;NAN;
;4386;NAN;NAN;NAN;NAN;NAN;NAN;
;4387;NAN;NAN;NAN;NAN;NAN;NAN;
;4388;NAN;NAN;NAN;NAN;NAN;NAN;
;4389;NAN;NAN;NAN;NAN;NAN;NAN;
;4390;NAN;NAN;NAN;NAN;NAN;NAN;
;4391;NAN;NAN;NAN;NAN;NAN;NAN;
;4392;NAN;NAN;NAN;NAN;NAN;NAN;
;4393;NAN;NAN;NAN;NAN;NAN;NAN;
;4394;NAN;NAN;NAN;NAN;NAN;NAN;
;4395;NAN;NAN;NAN;NAN;NAN;NAN;
;4396;NAN;NAN;NAN;NAN;NAN;NAN;
;4397;NAN;NAN;NAN;NAN;NAN;NAN;
;4398;NAN;NAN;NAN;NAN;NAN;NAN;
;4399;NAN;NAN;NAN;NAN;NAN;NAN;
;4400;NAN;NAN;NAN;NAN;NAN;NAN;
;4401;NAN;NAN;NAN;NAN;NAN;NAN;
;4402;NAN;NAN;NAN;NAN;NAN;NAN;
;4403;NAN;NAN;NAN;NAN;NAN;NAN;
;4404;NAN;NAN;NAN;NAN;NAN;NAN;
;4405;NAN;NAN;NAN;NAN;NAN;NAN;
;4406;NAN;NAN;NAN;NAN;NAN;NAN;
;4407;NAN;NAN;NAN;NAN;NAN;NAN;
;4408;NAN;NAN;NAN;NAN;NAN;NAN;
;4409;NAN;NAN;NAN;NAN;NAN;NAN;
;4410;NAN;NAN;NAN;NAN;NAN;NAN;
;4411;NAN;NAN;NAN;NAN;NAN;NAN;
;4412;NAN;NAN;NAN;NAN;NAN;NAN;
;4413;NAN;NAN;NAN;NAN;NAN;NAN;
;4414;NAN;NAN;NAN;NAN;NAN;NAN;
;4415;NAN;NAN;NAN;NAN;NAN;NAN;
;4416;NAN;NAN;NAN;NAN;NAN;NAN;
;4417;NAN;NAN;NAN;NAN;NAN;NAN;
;4418;NAN;NAN;NAN;NAN;NAN;NAN;
;4419;NAN;NAN;NAN;NAN;NAN;NAN;
;4420;NAN;NAN;NAN;NAN;NAN;NAN;
;4421;NAN;NAN;NAN;NAN;NAN;NAN;
;4422;NAN;NAN;NAN;NAN;NAN;NAN;
;4423;NAN;NAN;NAN;NAN;NAN;NAN;
;4424;NAN;NAN;NAN;NAN;NAN;NAN;
;4425;NAN;NAN;NAN;NAN;NAN;NAN;
;4426;NAN;NAN;NAN;NAN;NAN;NAN;
;4427;NAN;NAN;NAN;NAN;NAN;NAN;
;4428;NAN;NAN;NAN;NAN;NAN;NAN;
;4429;NAN;NAN;NAN;NAN;NAN;NAN;
;4430;NAN;NAN;NAN;NAN;NAN;NAN;
;4431;NAN;NAN;NAN;NAN;NAN;NAN;
;4432;NAN;NAN;NAN;NAN;NAN;NAN;
;4433;NAN;NAN;NAN;NAN;NAN;NAN;
;4434;NAN;NAN;NAN;NAN;NAN;NAN;
;4435;NAN;NAN;NAN;NAN;NAN;NAN;
;4436;NAN;NAN;NAN;NAN;NAN;NAN;
;4437;NAN;NAN;NAN;NAN;NAN;NAN;
;4438;NAN;NAN;NAN;NAN;NAN;NAN;
;4439;NAN;NAN;NAN;NAN;NAN;NAN;
;4440;NAN;NAN;NAN;NAN;NAN;NAN;
;4441;NAN;NAN;NAN;NAN;NAN;NAN;
;4442;NAN;NAN;NAN;NAN;NAN;NAN;
;4443;NAN;NAN;NAN;NAN;NAN;NAN;
;4444;NAN;NAN;NAN;NAN;NAN;NAN;
;4445;NAN;NAN;NAN;NAN;NAN;NAN;
;4446;NAN;NAN;NAN;NAN;NAN;NAN;
;4447;NAN;NAN;NAN;NAN;NAN;NAN;
;4448;NAN;NAN;NAN;NAN;NAN;NAN;
;4449;NAN;NAN;NAN;NAN;NAN;NAN;
;4450;NAN;NAN;NAN;NAN;NAN;NAN;
;4451;NAN;NAN;NAN;NAN;NAN;NAN;
;4452;NAN;NAN;NAN;NAN;NAN;NAN;
;4453;NAN;NAN;NAN;NAN;NAN;NAN;
;4454;NAN;NAN;NAN;NAN;NAN;NAN;
;4455;NAN;NAN;NAN;NAN;NAN;NAN;
;4456;NAN;NAN;NAN;NAN;NAN;NAN;
;4457;NAN;NAN;NAN;NAN;NAN;NAN;
;4458;NAN;NAN;NAN;NAN;NAN;NAN;
;4459;NAN;NAN;NAN;NAN;NAN;NAN;
;4460;NAN;NAN;NAN;NAN;NAN;NAN;
;4461;NAN;NAN;NAN;NAN;NAN;NAN;
;4462;NAN;NAN;NAN;NAN;NAN;NAN;
;4463;NAN;NAN;NAN;NAN;NAN;NAN;
;4464;NAN;NAN;NAN;NAN;NAN;NAN;
;4465;NAN;NAN;NAN;NAN;NAN;NAN;
;4466;NAN;NAN;NAN;NAN;NAN;NAN;
;4467;NAN;NAN;NAN;NAN;NAN;NAN;
;4468;NAN;NAN;NAN;NAN;NAN;NAN;
;4469;NAN;NAN;NAN;NAN;NAN;NAN;
;4470;NAN;NAN;NAN;NAN;NAN;NAN;
;4471;NAN;NAN;NAN;NAN;NAN;NAN;
;4472;NAN;NAN;NAN;NAN;NAN;NAN;
;4473;NAN;NAN;NAN;NAN;NAN;NAN;
;4474;NAN;NAN;NAN;NAN;NAN;NAN;
;4475;NAN;NAN;NAN;NAN;NAN;NAN;
;4476;NAN;NAN;NAN;NAN;NAN;NAN;
;4477;NAN;NAN;NAN;NAN;NAN;NAN;
;4478;NAN;NAN;NAN;NAN;NAN;NAN;
;4479;NAN;NAN;NAN;NAN;NAN;NAN;
;4480;NAN;NAN;NAN;NAN;NAN;NAN;
;4481;NAN;NAN;NAN;NAN;NAN;NAN;
;4482;NAN;NAN;NAN;NAN;NAN;NAN;
;4483;NAN;NAN;NAN;NAN;NAN;NAN;
;4484;NAN;NAN;NAN;NAN;NAN;NAN;
;4485;NAN;NAN;NAN;NAN;NAN;NAN;
;4486;NAN;NAN;NAN;NAN;NAN;NAN;
;4487;NAN;NAN;NAN;NAN;NAN;NAN;
;4488;NAN;NAN;NAN;NAN;NAN;NAN;
;4489;NAN;NAN;NAN;NAN;NAN;NAN;
;4490;NAN;NAN;NAN;NAN;NAN;NAN;
;4491;NAN;NAN;NAN;NAN;NAN;NAN;
;4492;NAN;NAN;NAN;NAN;NAN;NAN;
;4493;NAN;NAN;NAN;NAN;NAN;NAN;
;4494;NAN;NAN;NAN;NAN;NAN;NAN;
;4495;NAN;NAN;NAN;NAN;NAN;NAN;
;4496;NAN;NAN;NAN;NAN;NAN;NAN;
;4497;NAN;NAN;NAN;NAN;NAN;NAN;
;4498;NAN;NAN;NAN;NAN;NAN;NAN;
;4499;NAN;NAN;NAN;NAN;NAN;NAN;
;4500;NAN;NAN;NAN;NAN;NAN;NAN;
;4501;NAN;NAN;NAN;NAN;NAN;NAN;
;4502;NAN;NAN;NAN;NAN;NAN;NAN;
;4503;NAN;NAN;NAN;NAN;NAN;NAN;
;4504;NAN;NAN;NAN;NAN;NAN;NAN;
;4505;NAN;NAN;NAN;NAN;NAN;NAN;
;4506;NAN;NAN;NAN;NAN;NAN;NAN;
;4507;NAN;NAN;NAN;NAN;NAN;NAN;
;4508;NAN;NAN;NAN;NAN;NAN;NAN;
;4509;NAN;NAN;NAN;NAN;NAN;NAN;
;4510;NAN;NAN;NAN;NAN;NAN;NAN;
;4511;NAN;NAN;NAN;NAN;NAN;NAN;
;4512;NAN;NAN;NAN;NAN;NAN;NAN;
;4513;NAN;NAN;NAN;NAN;NAN;NAN;
;4514;NAN;NAN;NAN;NAN;NAN;NAN;
;4515;NAN;NAN;NAN;NAN;NAN;NAN;
;4516;NAN;NAN;NAN;NAN;NAN;NAN;
;4517;NAN;NAN;NAN;NAN;NAN;NAN;
;4518;NAN;NAN;NAN;NAN;NAN;NAN;
;4519;NAN;NAN;NAN;NAN;NAN;NAN;
;4520;NAN;NAN;NAN;NAN;NAN;NAN;
;4521;NAN;NAN;NAN;NAN;NAN;NAN;
;4522;NAN;NAN;NAN;NAN;NAN;NAN;
;4523;NAN;NAN;NAN;NAN;NAN;NAN;
;4524;NAN;NAN;NAN;NAN;NAN;NAN;
;4525;NAN;NAN;NAN;NAN;NAN;NAN;
;4526;NAN;NAN;NAN;NAN;NAN;NAN;
;4527;NAN;NAN;NAN;NAN;NAN;NAN;
;4528;NAN;NAN;NAN;NAN;NAN;NAN;
;4529;NAN;NAN;NAN;NAN;NAN;NAN;
;4530;NAN;NAN;NAN;NAN;NAN;NAN;
;4531;NAN;NAN;NAN;NAN;NAN;NAN;
;4532;NAN;NAN;NAN;NAN;NAN;NAN;
;4533;NAN;NAN;NAN;NAN;NAN;NAN;
;4534;NAN;NAN;NAN;NAN;NAN;NAN;
;4535;NAN;NAN;NAN;NAN;NAN;NAN;
;4536;NAN;NAN;NAN;NAN;NAN;NAN;
;4537;NAN;NAN;NAN;NAN;NAN;NAN;
;4538;NAN;NAN;NAN;NAN;NAN;NAN;
;4539;NAN;NAN;NAN;NAN;NAN;NAN;
;4540;NAN;NAN;NAN;NAN;NAN;NAN;
;4541;NAN;NAN;NAN;NAN;NAN;NAN;
;4542;NAN;NAN;NAN;NAN;NAN;NAN;
;4543;NAN;NAN;NAN;NAN;NAN;NAN;
;4544;NAN;NAN;NAN;NAN;NAN;NAN;
;4545;NAN;NAN;NAN;NAN;NAN;NAN;
;4546;NAN;NAN;NAN;NAN;NAN;NAN;
;4547;NAN;NAN;NAN;NAN;NAN;NAN;
;4548;NAN;NAN;NAN;NAN;NAN;NAN;
;4549;NAN;NAN;NAN;NAN;NAN;NAN;
;4550;NAN;NAN;NAN;NAN;NAN;NAN;
;4551;NAN;NAN;NAN;NAN;NAN;NAN;
;4552;NAN;NAN;NAN;NAN;NAN;NAN;
;4553;NAN;NAN;NAN;NAN;NAN;NAN;
;4554;NAN;NAN;NAN;NAN;NAN;NAN;
;4555;NAN;NAN;NAN;NAN;NAN;NAN;
;4556;NAN;NAN;NAN;NAN;NAN;NAN;
;4557;NAN;NAN;NAN;NAN;NAN;NAN;
;4558;NAN;NAN;NAN;NAN;NAN;NAN;
;4559;NAN;NAN;NAN;NAN;NAN;NAN;
;4560;NAN;NAN;NAN;NAN;NAN;NAN;
;4561;NAN;NAN;NAN;NAN;NAN;NAN;
;4562;NAN;NAN;NAN;NAN;NAN;NAN;
;4563;NAN;NAN;NAN;NAN;NAN;NAN;
;4564;NAN;NAN;NAN;NAN;NAN;NAN;
;4565;NAN;NAN;NAN;NAN;NAN;NAN;
;4566;NAN;NAN;NAN;NAN;NAN;NAN;
;4567;NAN;NAN;NAN;NAN;NAN;NAN;
;4568;NAN;NAN;NAN;NAN;NAN;NAN;
;4569;NAN;NAN;NAN;NAN;NAN;NAN;
